EvatecFileHeader,3
EvatecFileType,Process Details
EvatecSoftwareVersion,1.7.1.107
EvatecAutomaticJobLogVersion,1.0
,LatestControlJob,LatestProcessJob,LatestFlowRecipe,LatestSubstrateName,LatestSubstrateSource,LatestSubstrateType,LatestWaferOrientation,TopAcquiredId,BottomAcquiredId
,WLN8R0  b,WLN8R0  b,11-KMRH68,WLN8R0  b.11,WLN8R0  b.11,Substrate,Front,,WLN8RW22-G7
TIME,SPM6 Vacuum Common SV_PumpForelinePressure,SPM6 Vacuum Common SV_PumpRoughPressure,SPM6 Vacuum Common SV_ChamberPressure,SPM6 Water Source SV_WaterFlow,SPM6 Water ChuckChamber SV_WaterFlow,SPM6 Water Chevron SV_Flow,SPM6 RecExec SV_StepTime,SPM6 RecExec SV_RemainingTime,SPM6 Vacuum PumpCryo_1 SV_FirstStageTemp,SPM6 Vacuum PumpCryo_1 SV_SecondStageTemp,SPM6 Process ARQ151V2 MagnetRotation SV_Speed,SPM6 Process ARQ151V2 MagnetRotation SV_Current,SPM6 Process ARQ151V2 VoltageMeasurement SV_Voltage,SPM6 Process ARQ151V2 TargetLife SV_LifeActual,SPM6 Process ARQ151V2 TargetLife SV_CompFactorDCPower,SPM6 Process ARQ151V2 TargetLife SV_CompFactorDCVoltage,SPM6 Process ARQ151V2 TargetLife SV_CompFactorProcTime,SPM6 Process ARQ151V2 TargetLife SV_CompValueChuckPos,SPM6 Process ARQ151V2 TargetLife SV_CompValueFlexiCath,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_1_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_2_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_3_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLine_4_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_1_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_1_Pressure,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_2_Flow,SPM6 Process ARQ151V2 TargetLife SV_CompFactorGasLineBack_2_Pressure,SPM6 Process ARQ151V2 ShieldLife SV_LifeActual,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorRFBiasPower,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCPower,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCVoltage,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorDCCurrent,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorProcTime,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_1_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_2_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_3_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLine_4_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_1_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_1_Pressure,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_2_Flow,SPM6 Process ARQ151V2 ShieldLife SV_CompFactorGasLineBack_2_Pressure,SPM6 Process ChuckBox ESCControl SV_actualVoltage,SPM6 Process ChuckBox ESCControl SV_actualCapacity,SPM6 Process ChuckDriveV2 SV_Position,SPM6 Process GasBoxV2 Line_1 SV_Flow,SPM6 Process GasBoxV2 Line_1 MFC SV_Flow,SPM6 Process GasBoxV2 Line_Back_Pressure SV_Pressure,SPM6 Process GasBoxV2 Line_Back_Pressure SV_Flow,SPM6 Process GasBoxV2 Line_Back_Pressure MFC SV_Pressure,SPM6 Process GasBoxV2 Line_Back_Pressure MFC SV_Flow,SPM6 Process GasBoxV2 TotalGasConsumption SV_Total,SPM6 Process GasBoxV2 TotalGasConsumption SV_Process,SPM6 Process GenDCHuett_1 SV_MicroArcPerRun,SPM6 Process GenDCHuett_1 SV_HardArcPerRun,SPM6 Process GenDCHuett_1 SV_ActualVoltage,SPM6 Process GenDCHuett_1 SV_ActualPower,SPM6 Process GenDCHuett_1 SV_ActualCurrent,SPM6 Process Heater Chamber SV_Current,SPM6 Process ChuckFluidTempSensor SV_Temperature,SPM6 Process ChuckBox TempControl SV_actualTemperature,SPM6 Process ChuckBox TempControl SV_actualTemperaturePyrometer,SPM6 Process ChuckBox TempControl SV_actualTemperatureThermoCouple,SPM6 Process ChuckBox TempControl SV_actualTemperaturePt100,SPM6 Process ChuckBox TempControl SV_actualTemperatureThermoCoupleInternal,SPM6 Process ChuckBox TempControl TempMonitoring SV_Temperature,SPM6 Process ChuckBox DCBiasMonitoring SV_DcBias_actualVoltage,SPM6 Vacuum Leakback SV_Rate
2022-12-08T16:22:41.217+01:00,0.01237381,0.01237381,8.984626E-08,11.02941,3.488372,2.44898,8,0,100,15,5,0.9837499,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,4.32798,0,4.32798,0,0,0,0,0,0,0,0,0,-24.64554,-21.4,0,2047.7,-21.4,25.8,-21.4,3,0
2022-12-08T16:22:42.217+01:00,0.01237381,0.01237381,8.90738E-08,10.90909,3.428571,2.44898,0,284.61,100,15,5,0.9844311,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,4.330874,0,4.330874,0,0,0,0,0,0,0,0,0,-24.3779,-21.4,0,2047.7,-21.4,25.8,-21.4,3,0
2022-12-08T16:22:43.221+01:00,0.01230987,0.01230987,8.876668E-08,10.90909,3.428571,2.459016,1,284.61,100,15,5,0.9844311,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074,0,0,0,4.333767,0,4.333767,0,0,0,0,0,0,0,0,0,-24.40683,-21.6,0,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:44.221+01:00,0.01237381,0.01237381,8.846062E-08,11.02941,3.508772,2.459016,2,284.61,100,15,5,0.9840668,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0,0,4.333767,0,4.333767,0,0,0,0,0,0,0,0,0,-24.55151,-21.7,0,2047.7,-21.7,25.8,-21.7,4,0
2022-12-08T16:22:45.221+01:00,0.01237381,0.01237381,8.810489E-08,11.02941,3.508772,2.371542,3,284.61,100,15,5,0.9840668,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1076,0,0,0,4.335214,0,4.335214,0,0,0,0,0,0,0,0,0,-24.72511,-21.6,0,2047.7,-21.6,25.8,-21.6,4,0
2022-12-08T16:22:46.221+01:00,0.01237381,0.01237381,8.780111E-08,11.02941,3.571429,2.371542,4,284.61,100,15,5,0.9840668,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1079,0,0,0,4.337384,0,4.337384,0,0,0,0,0,0,0,0,0,-25.00723,-21.6,0.1,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:47.221+01:00,0.01231784,0.01231784,8.800351E-08,11.02941,3.333333,2.371542,5,284.61,100,15,5,0.9842126,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1079,5.036596,0,0,4.342448,0,4.342448,0,0,0,0,0,0,0,0,0,-25.26765,-21.7,0,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:48.221+01:00,0.01237381,0.01237381,8.694608E-08,11.02941,3.333333,2.42915,6,284.61,100,15,5,0.9842126,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1941,7.62958,0,0,4.341724,0,4.341724,0,0,0,0,0,0,0,0,0,-25.44849,-21.7,0,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:49.221+01:00,0.01237381,0.01237381,8.644702E-08,11.02941,3.428571,2.42915,7,284.61,100,15,5,0.9839991,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1960,10.47987,0,0,4.345341,0,4.345341,0,0,0,0,0,0,0,0,0,-25.58594,-21.6,0.3,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:50.232+01:00,0.01231784,0.01231784,1.022116E-07,10.79137,3.428571,2.44898,8,284.61,100,15,5,0.9838338,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1943,30.29058,0,0,4.349682,0,4.349682,0,0,0,0,0,0,0,0,0,-25.54977,-21.7,0.3,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:51.232+01:00,0.0123658,0.0123658,8.317637E-08,10.79137,3.468208,2.44898,9,284.61,100,15,5,0.9838338,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1956,42.78277,0,0,4.351129,0,4.351129,0,0,0,0,0,0,0,0,0,-25.57147,-21.7,0.3,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:52.232+01:00,0.01237381,0.01237381,8.265136E-08,10.9489,3.468208,2.44898,10,284.61,100,15,5,0.9829995,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2586,45.35592,0,0,4.351852,0,4.351852,0,0,0,0,0,0,0,0,0,-25.70891,-21.6,1.3,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:53.232+01:00,0.0123658,0.0123658,8.332014E-08,10.9489,3.468208,2.44898,11,284.61,100,15,5,0.9829995,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2583,47.04532,0,0,4.354022,0,4.354745,0,0,0,0,0,0,0,0,0,-25.72338,-21.6,1.6,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:54.233+01:00,0.01237381,0.01237381,8.194076E-08,10.9489,3.529412,2.44898,12,284.61,100,15,5,0.9829995,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2581,52.30893,0,0,4.355469,0,4.355469,0,0,0,0,0,0,0,0,0,-25.75955,-21.7,1.8,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:55.233+01:00,0.0123658,0.0123658,1.152126E-07,10.98901,3.529412,2.44898,13,284.61,100,15,5,0.98332,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2581,72.41772,0,0,4.358362,0,4.358362,0,0,0,0,0,0,0,0,0,-25.73785,-21.6,1.2,2047.7,-21.6,25.8,-21.6,3,0
2022-12-08T16:22:56.233+01:00,0.0123658,0.0123658,1.964491E-07,10.98901,3.529412,2.44898,0.49,283.96,100,15,5,0.98332,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2576,77,0,0,4.361256,0,4.361256,0,0,0,0,0,0,0,0,0,-25.79572,-21.7,0.1,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:57.235+01:00,0.01230987,0.01230987,1.377209E-07,10.98901,3.529412,2.44898,0.35,282.97,100,15,5,0.9830323,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2576,77,0,0,4.364149,0,4.364149,0,0,0,0,0,0,0,0,0,-25.78848,-21.7,0.1,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:22:58.235+01:00,0.0123658,0.0123658,7.975355E-08,11.02941,3.351955,2.469136,1.36,281.96,100,15,5,0.9830323,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2576,77,0,0,4.36632,0,4.36632,0,0,0,0,0,0,0,0,0,-25.75955,-21.7,1.8,2047.7,-21.7,25.8,-21.7,4,0
2022-12-08T16:22:59.235+01:00,0.01237381,0.01237381,7.55962E-08,11.02941,3.550296,2.469136,2.35,280.97,100,15,5,0.9847227,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-520,5374,77,0,0,4.36849,0,4.36849,0,0,0,0,0,0,0,0,0,-25.80295,-21.7,0,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:23:00.235+01:00,0.0123658,0.0123658,7.542234E-08,11.02941,3.550296,2.409639,3.34,279.98,100,15,5,0.9847227,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5382,77,0,0,4.369936,0,4.369936,0,0,0,0,0,0,0,0,0,-25.75955,-21.7,0,2047.7,-21.7,25.8,-21.7,4,0
2022-12-08T16:23:01.235+01:00,0.01231784,0.01231784,7.550922E-08,10.90909,3.550296,2.409639,4.35,278.97,100,15,5,0.9838258,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,0,0,4.37283,0,4.37283,0,0,0,0,0,0,0,0,0,-25.44126,-21.6,0,2047.7,-21.6,25.8,-21.6,4,0
2022-12-08T16:23:02.235+01:00,0.01231784,0.01231784,7.537894E-08,10.90909,3.550296,2.469136,5.36,277.96,100,15,5,0.9838258,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,0,0,4.37717,0,4.37717,0,0,0,0,0,0,0,0,0,-25.33276,-21.7,0,2047.7,-21.7,25.8,-21.7,3,0
2022-12-08T16:23:03.235+01:00,0.01237381,0.01237381,1.952091E-07,10.90909,3.428571,2.469136,6.35,276.97,100,15,5,0.9839107,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,0,0,4.377893,0,4.377893,0,0,0,0,0,0,0,0,0,-25.23148,-21.8,0,2047.7,-21.8,25.8,-21.8,4,0
2022-12-08T16:23:04.235+01:00,0.01234979,0.01234979,7.607641E-08,11.02941,3.428571,2.469136,7.34,275.97,100,15,5,0.9839107,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,0,0,4.380787,0,4.380787,0,0,0,0,0,0,0,0,0,-24.89149,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:05.235+01:00,0.01231784,0.01231784,7.555271E-08,11.02941,3.389831,2.439024,8.35,274.96,100,15,5,0.9849235,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,0,0,4.382957,0,4.382957,0,0,0,0,0,0,0,0,0,-24.69618,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:06.235+01:00,0.01231784,0.01231784,7.555271E-08,10.56338,3.508772,2.439024,9.360001,273.96,100,15,5,0.9849235,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5374,77,0,0,4.385851,0,4.385851,0,0,0,0,0,0,0,0,0,-24.5081,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:07.235+01:00,0.01237381,0.01237381,1.617149E-05,10.56338,3.508772,2.459016,0.3199997,272.96,100,15,5,0.9842923,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5374,77,0,0,4.388744,0,4.388744,0,0,0,0,0,0,0,0,0,-24.18258,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:08.235+01:00,0.01231784,0.01231784,1.617149E-05,10.56338,3.508772,2.459016,1.33,271.96,100,15,5,0.9842923,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5372,77,99.9284,99.9284,2.826967,9.979022,2.826967,10,0,0,0,0,0,0,0,0,-24.08131,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:09.237+01:00,0.01237381,0.01237381,0.002508996,11.02941,3.508772,2.459016,2.32,270.96,100,15,5,0.9842923,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5372,77,99.9438,99.9438,3.759404,10,3.759404,10,0,0,0,0,0,0,0,0,-24.29832,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:10.241+01:00,0.01231784,0.01231784,0.002296149,11.02941,3.389831,2.459016,3.309999,269.97,100,15,5,0.9836311,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5372,77,99.9708,99.9791,3.990162,3.258102,3.990162,3.258102,0,0,0,0,0,0,0,0,-24.45747,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:11.240+01:00,0.01234979,0.01234979,0.002330773,11.02941,3.468208,2.459016,0.1000004,268.96,100,15,5,0.9836311,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5367,77,99.9747,99.9969,3.987268,1.367911,3.987268,1.367911,0,0,0,0,0,0,0,0,-24.50087,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:12.242+01:00,0.01237381,0.01237381,0.002375473,10.79137,3.468208,2.469136,1.090001,267.97,100,15,5,0.9830717,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5365,77,99.9863,99.9863,3.993779,0.7732928,3.993779,0.7732928,0,0,0,0,0,0,0,0,-24.57321,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:13.242+01:00,0.01237381,0.01237381,0.002418243,10.79137,3.508772,2.469136,2.099999,266.96,100,15,5,0.9830717,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,99.9835,100.0071,3.993779,0.5353009,3.993779,0.5353009,0,0,0,0,0,0,0,0,-24.45747,-21.9,0,2047.7,-21.9,25.8,-21.9,3,0
2022-12-08T16:23:14.242+01:00,0.01237381,0.01237381,0.002437811,10.79137,3.508772,2.469136,3.11,265.96,100,15,5,0.9835936,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,99.9852,100.0018,3.987268,0.4448785,3.987268,0.4448785,0,0,0,0,0,0,0,0,-24.50087,-21.9,0,2047.7,-21.9,25.8,-21.9,4,0
2022-12-08T16:23:15.242+01:00,0.0123578,0.0123578,0.002439215,11.02941,3.389831,2.409639,4.099999,264.96,100,15,5,0.9835936,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,100.0002,100.0002,3.982205,0.4195602,3.982205,0.4195602,0,0,0,0,0,0,0,0,-24.51534,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:16.242+01:00,0.01237381,0.01237381,0.002432204,11.02941,3.389831,2.409639,0.07999992,263.96,100,15,5,0.9840245,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5382,77,99.9903,99.9903,3.981482,0.4195602,3.981482,0.4195602,0,0,0,0,0,0,0,0,-24.55874,-21.8,0,2047.7,-21.8,25.8,-21.8,3,0
2022-12-08T16:23:17.242+01:00,0.01237381,0.01237381,0.002425214,10.79137,3.351955,2.459016,1.07,262.96,100,15,5,0.9840245,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,99.9878,99.9878,3.982205,0.4239005,3.982205,0.4239005,0,0,0,0,0,0,0,0,-24.70341,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:18.242+01:00,0.01237381,0.01237381,0.002422423,10.79137,3.488372,2.459016,0.9200001,261.97,100,15,5,0.9841439,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.992,99.992,3.985098,0.4311343,3.985098,0.4311343,0,0,0,0,0,0,0,0,-24.64554,-21.9,0,2047.7,-21.9,25.8,-21.9,3,0
2022-12-08T16:23:19.242+01:00,0.01231784,0.01231784,0.002421029,10.79137,3.488372,2.459016,1.92,260.96,100,15,5,0.9841439,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,100.0014,100.0014,3.987992,0.426794,3.987992,0.426794,0,0,0,0,0,0,0,0,-24.83362,-21.9,0,2047.7,-21.9,25.8,-21.9,4,0
2022-12-08T16:23:20.243+01:00,0.01237381,0.01237381,0.002421029,10.98901,3.488372,2.469136,2.92,259.97,100,15,5,0.9838613,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-599,5379,77,99.9915,99.9915,3.990162,0.41739,3.990162,0.41739,0,0,0,0,0,0,0,0,-25.05064,-21.9,0,2047.7,-21.9,25.8,-21.9,4,0
2022-12-08T16:23:21.249+01:00,0.01231784,0.01231784,0.002422423,10.98901,3.488372,2.469136,3.940001,258.95,100,15,5,0.9838613,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.99,100.0064,3.990162,0.41739,3.990162,0.41739,0,0,0,0,0,0,0,0,-25.10851,-21.9,0,2047.7,-21.9,25.8,-21.9,3,0
2022-12-08T16:23:22.248+01:00,0.01237381,0.01237381,0.002422423,10.98901,3.428571,2.489627,4.92,257.97,100,15,5,0.9844857,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5379,77,99.9883,100.0073,3.992332,0.4159433,3.992332,0.4159433,0,0,0,0,0,0,0,0,-25.08681,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:23.248+01:00,0.0123658,0.0123658,0.002422423,10.86957,3.428571,2.489627,5.92,256.96,100,15,5,0.9844857,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.9849,100.006,3.991609,0.41739,3.991609,0.41739,0,0,0,0,0,0,0,0,-25.13021,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:24.249+01:00,0.0123658,0.0123658,0.002422423,10.86957,3.508772,2.489627,6.92,255.97,100,15,5,0.9838302,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.9896,99.9896,3.993779,0.4217303,3.993779,0.4217303,0,0,0,0,0,0,0,0,-25.21701,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:25.250+01:00,0.01237381,0.01237381,0.002422423,10.86957,3.508772,2.371542,7.93,254.96,100,15,5,0.9838302,-2.520874,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.9874,99.9874,3.995226,0.4181134,3.995226,0.4181134,0,0,0,0,0,0,0,0,-25.34722,-21.9,0,2047.7,-21.9,25.8,-21.9,4,0
2022-12-08T16:23:26.250+01:00,0.0123658,0.0123658,0.002421029,11.07011,3.508772,2.371542,8.93,253.95,100,15,5,0.9839978,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5374,77,99.9908,100.0085,3.994503,0.4181134,3.994503,0.4181134,0,0,0,0,0,0,0,0,-25.15914,-21.9,0,2047.7,-21.9,25.8,-21.9,3,0
2022-12-08T16:23:27.252+01:00,0.0123658,0.0123658,0.002421029,11.07011,3.333333,2.44898,9.92,252.96,100,15,5,0.9839978,-2.563599,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.9867,100.0045,3.994503,0.4159433,3.994503,0.4159433,0,0,0,0,0,0,0,0,-24.89872,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:28.254+01:00,0.01237381,0.01237381,0.002421029,10.71429,3.333333,2.44898,0.8900013,251.97,100,15,5,0.9827313,-3.161743,152.3721,4.116529,0,1.372176,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.988,99.988,3.994503,0.4130498,3.994503,0.4130498,0,0,0,0,0,0,0,0,-24.89149,-22,0,2047.7,-22,25.8,-22,3,0
2022-12-08T16:23:29.254+01:00,0.01237381,0.01237381,0.002446245,10.71429,3.529412,2.44898,0.5999985,250.98,100,15,5,0.9827313,501.7732,152.3721,4.116565,0,1.372188,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-598,5377,77,99.9841,99.9841,3.993779,0.4108796,3.993779,0.4152199,0,0,0,0,552.6,2652,4.8,0,-24.94936,-21.6,19.6,2047.7,-21.6,25.8,-21.6,18,0
2022-12-08T16:23:30.255+01:00,0.01237381,0.01237381,0.002428007,10.71429,3.529412,2.44898,1.619999,249.95,100,15,5,0.9827313,501.1749,152.3721,4.116621,0,1.372207,0,0,0,0,0,0,0,0,0,0,97.60744,0,0,0,0,0,0,0,0,0,0,0,0,0,-597,5369,77,99.9868,100.0072,3.993779,0.4159433,3.993779,0.4159433,0,0,0,0,552.8,2658,4.81,0,-25.05064,-22.4,14.7,2047.7,-22.4,25.8,-22.4,19,0
